settlement,demand,rrp
2026-06-21 00:05:00,5466.21,80.5
2026-06-21 00:10:00,5479.15,83.33
2026-06-21 00:15:00,5423.04,87.81
2026-06-21 00:20:00,5366.94,83.33
2026-06-21 00:25:00,5349.97,79.21
2026-06-21 00:30:00,5355.08,80.31
2026-06-21 00:35:00,5339.04,81.97
2026-06-21 00:40:00,5294.19,81.91
2026-06-21 00:45:00,5272.39,80.5
2026-06-21 00:50:00,5236.31,80.9
2026-06-21 00:55:00,5184.46,80.5
2026-06-21 01:00:00,5147.9,80.32
2026-06-21 01:05:00,5117.08,80.5
2026-06-21 01:10:00,5116.92,80.5
2026-06-21 01:15:00,5089.88,66.5
2026-06-21 01:20:00,5056.34,68.18
2026-06-21 01:25:00,5053.38,79.77
2026-06-21 01:30:00,5034.1,74.92
2026-06-21 01:35:00,5000.31,62.46
2026-06-21 01:40:00,4992.85,77.38
2026-06-21 01:45:00,4938.88,71.34
2026-06-21 01:50:00,4907.42,66.81
2026-06-21 01:55:00,4873.54,67.0
2026-06-21 02:00:00,4844.75,66.13
2026-06-21 02:05:00,4793.35,63.3
2026-06-21 02:10:00,4806.77,75.82
2026-06-21 02:15:00,4756.64,76.32
2026-06-21 02:20:00,4717.87,70.55
2026-06-21 02:25:00,4695.65,64.08
2026-06-21 02:30:00,4716.15,69.49
2026-06-21 02:35:00,4680.79,74.58
2026-06-21 02:40:00,4653.96,71.92
2026-06-21 02:45:00,4639.75,71.34
2026-06-21 02:50:00,4627.57,71.79
2026-06-21 02:55:00,4636.05,67.14
2026-06-21 03:00:00,4608.81,70.48
2026-06-21 03:05:00,4574.04,69.35
2026-06-21 03:10:00,4589.56,70.53
2026-06-21 03:15:00,4563.04,68.36
2026-06-21 03:20:00,4553.05,69.49
2026-06-21 03:25:00,4550.73,69.43
2026-06-21 03:30:00,4534.04,69.42
2026-06-21 03:35:00,4539.11,68.35
2026-06-21 03:40:00,4543.04,68.37
2026-06-21 03:45:00,4516.65,68.29
2026-06-21 03:50:00,4513.89,68.91
2026-06-21 03:55:00,4515.04,69.32
2026-06-21 04:00:00,4523.96,61.79
2026-06-21 04:05:00,4568.55,75.02
2026-06-21 04:10:00,4580.24,80.57
2026-06-21 04:15:00,4563.96,63.13
2026-06-21 04:20:00,4579.0,70.51
2026-06-21 04:25:00,4567.27,69.93
2026-06-21 04:30:00,4516.14,74.96
2026-06-21 04:35:00,4563.65,69.28
2026-06-21 04:40:00,4578.52,75.04
2026-06-21 04:45:00,4514.38,74.45
2026-06-21 04:50:00,4539.39,74.99
2026-06-21 04:55:00,4507.32,61.18
2026-06-21 05:00:00,4520.97,69.91
2026-06-21 05:05:00,4531.54,64.73
2026-06-21 05:10:00,4636.77,70.2
2026-06-21 05:15:00,4619.82,69.59
2026-06-21 05:20:00,4597.57,63.47
2026-06-21 05:25:00,4604.61,77.66
2026-06-21 05:30:00,4613.23,75.94
2026-06-21 05:35:00,4613.37,61.64
2026-06-21 05:40:00,4680.92,78.44
2026-06-21 05:45:00,4659.18,69.55
2026-06-21 05:50:00,4674.29,77.45
2026-06-21 05:55:00,4738.45,80.04
2026-06-21 06:00:00,4754.08,75.91
2026-06-21 06:05:00,4750.79,70.69
2026-06-21 06:10:00,4773.13,77.19
2026-06-21 06:15:00,4807.69,79.3
2026-06-21 06:20:00,4839.63,79.8
2026-06-21 06:25:00,4865.23,81.87
2026-06-21 06:30:00,4892.56,80.5
2026-06-21 06:35:00,4905.44,80.5
2026-06-21 06:40:00,4972.53,80.5
2026-06-21 06:45:00,4981.69,81.18
2026-06-21 06:50:00,5086.75,88.39
2026-06-21 06:55:00,5032.46,87.66
2026-06-21 07:00:00,5093.7,88.73
2026-06-21 07:05:00,5128.45,87.4
2026-06-21 07:10:00,5187.89,88.61
2026-06-21 07:15:00,5256.59,87.67
2026-06-21 07:20:00,5318.0,89.06
2026-06-21 07:25:00,5353.54,90.11
2026-06-21 07:30:00,5360.69,89.67
2026-06-21 07:35:00,5466.04,92.11
2026-06-21 07:40:00,5470.76,93.66
2026-06-21 07:45:00,5536.83,85.62
2026-06-21 07:50:00,5569.54,85.16
2026-06-21 07:55:00,5590.99,87.25
2026-06-21 08:00:00,5597.72,81.89
2026-06-21 08:05:00,5609.43,80.5
2026-06-21 08:10:00,5665.05,88.88
2026-06-21 08:15:00,5658.58,72.61
2026-06-21 08:20:00,5672.29,80.03
2026-06-21 08:25:00,5733.61,69.76
2026-06-21 08:30:00,5739.81,65.06
2026-06-21 08:35:00,5651.78,77.51
2026-06-21 08:40:00,5687.65,67.83
2026-06-21 08:45:00,5659.85,72.52
2026-06-21 08:50:00,5598.2,67.29
2026-06-21 08:55:00,5632.23,65.48
2026-06-21 09:00:00,5610.79,58.67
2026-06-21 09:05:00,5543.44,69.46
2026-06-21 09:10:00,5528.39,67.84
2026-06-21 09:15:00,5549.42,73.75
2026-06-21 09:20:00,5514.56,72.52
2026-06-21 09:25:00,5413.81,56.65
2026-06-21 09:30:00,5480.25,66.54
2026-06-21 09:35:00,5357.32,65.56
2026-06-21 09:40:00,5307.08,68.03
2026-06-21 09:45:00,5241.39,65.48
2026-06-21 09:50:00,5168.58,71.4
2026-06-21 09:55:00,5200.85,65.73
2026-06-21 10:00:00,5119.62,58.67
2026-06-21 10:05:00,5076.24,67.1
2026-06-21 10:10:00,5122.42,65.57
2026-06-21 10:15:00,5050.44,58.64
2026-06-21 10:20:00,4957.57,57.32
2026-06-21 10:25:00,4908.3,65.83
2026-06-21 10:30:00,4961.54,65.88
2026-06-21 10:35:00,4909.9,53.13
2026-06-21 10:40:00,4905.91,59.25
2026-06-21 10:45:00,4825.56,57.05
2026-06-21 10:50:00,4717.14,54.24
2026-06-21 10:55:00,4651.1,55.33
2026-06-21 11:00:00,4677.95,65.64
2026-06-21 11:05:00,4571.9,65.28
2026-06-21 11:10:00,4784.54,57.03
2026-06-21 11:15:00,4735.74,65.11
2026-06-21 11:20:00,4740.19,58.37
2026-06-21 11:25:00,4735.56,58.22
2026-06-21 11:30:00,4613.95,58.27
2026-06-21 11:35:00,4641.55,65.07
2026-06-21 11:40:00,4649.75,65.28
2026-06-21 11:45:00,4585.45,58.77
2026-06-21 11:50:00,4551.72,57.3
2026-06-21 11:55:00,4604.5,57.66
2026-06-21 12:00:00,4611.0,38.18
2026-06-21 12:05:00,4539.88,41.6
2026-06-21 12:10:00,4539.47,56.33
2026-06-21 12:15:00,4538.67,55.52
2026-06-21 12:20:00,4620.71,40.57
2026-06-21 12:25:00,4663.59,45.02
2026-06-21 12:30:00,4597.04,53.21
2026-06-21 12:35:00,4652.82,56.88
2026-06-21 12:40:00,4714.43,53.21
2026-06-21 12:45:00,4715.91,56.48
2026-06-21 12:50:00,4733.17,39.4
2026-06-21 12:55:00,4681.92,55.56
2026-06-21 13:00:00,4712.59,54.43
2026-06-21 13:05:00,4691.82,56.02
2026-06-21 13:10:00,4697.39,56.46
2026-06-21 13:15:00,4747.22,42.63
2026-06-21 13:20:00,4778.05,57.06
2026-06-21 13:25:00,4810.14,57.53
2026-06-21 13:30:00,4787.99,53.21
2026-06-21 13:35:00,4809.45,50.28
2026-06-21 13:40:00,4852.68,53.21
2026-06-21 13:45:00,4905.62,53.21
2026-06-21 13:50:00,4932.98,53.21
2026-06-21 13:55:00,4964.62,56.97
2026-06-21 14:00:00,4974.39,73.45
2026-06-21 14:05:00,4983.81,80.5
2026-06-21 14:10:00,4922.43,62.08
2026-06-21 14:15:00,4927.87,69.42
2026-06-21 14:20:00,4983.81,62.24
2026-06-21 14:25:00,5018.87,63.37
2026-06-21 14:30:00,5035.07,71.05
2026-06-21 14:35:00,5019.78,53.21
2026-06-21 14:40:00,5027.51,72.5
2026-06-21 14:45:00,5103.13,75.13
2026-06-21 14:50:00,5131.24,56.13
2026-06-21 14:55:00,5149.42,64.92
2026-06-21 15:00:00,5191.66,61.67
2026-06-21 15:05:00,5221.98,52.59
2026-06-21 15:10:00,5277.75,55.68
2026-06-21 15:15:00,5341.72,63.84
2026-06-21 15:20:00,5381.95,62.41
2026-06-21 15:25:00,5388.57,81.4
2026-06-21 15:30:00,5418.9,77.72
2026-06-21 15:35:00,5448.5,64.51
2026-06-21 15:40:00,5537.28,72.19
2026-06-21 15:45:00,5611.48,61.58
2026-06-21 15:50:00,5625.3,68.21
2026-06-21 15:55:00,5660.57,68.15
2026-06-21 16:00:00,5717.04,80.5
2026-06-21 16:05:00,5801.13,61.48
2026-06-21 16:10:00,5842.48,87.15
2026-06-21 16:15:00,5927.63,110.5
2026-06-21 16:20:00,6077.6,110.5
2026-06-21 16:25:00,6121.71,93.36
2026-06-21 16:30:00,6181.87,129.7
2026-06-21 16:35:00,6248.94,110.68
2026-06-21 16:40:00,6327.96,94.34
2026-06-21 16:45:00,6394.96,110.5
2026-06-21 16:50:00,6505.88,110.5
2026-06-21 16:55:00,6524.49,110.81
2026-06-21 17:00:00,6624.88,146.44
2026-06-21 17:05:00,6693.96,110.81
2026-06-21 17:10:00,6769.33,114.16
2026-06-21 17:15:00,6796.14,110.81
2026-06-21 17:20:00,6842.59,110.81
2026-06-21 17:25:00,6946.95,115.0
2026-06-21 17:30:00,7025.24,131.46
2026-06-21 17:35:00,7083.18,123.1
2026-06-21 17:40:00,7120.49,110.81
2026-06-21 17:45:00,7147.29,125.24
2026-06-21 17:50:00,7204.27,125.64
2026-06-21 17:55:00,7209.05,139.13
2026-06-21 18:00:00,7236.05,177.12
2026-06-21 18:05:00,7247.97,116.81
2026-06-21 18:10:00,7233.81,122.7
2026-06-21 18:15:00,7213.32,146.23
2026-06-21 18:20:00,7239.83,131.3
2026-06-21 18:25:00,7320.54,145.15
2026-06-21 18:30:00,7207.95,115.0
2026-06-21 18:35:00,7209.49,131.51
2026-06-21 18:40:00,7253.2,129.41
2026-06-21 18:45:00,7217.04,110.81
2026-06-21 18:50:00,7263.99,130.7
2026-06-21 18:55:00,7174.47,110.81
2026-06-21 19:00:00,7219.58,111.82
2026-06-21 19:05:00,7171.71,129.78
2026-06-21 19:10:00,7121.21,127.64
2026-06-21 19:15:00,7149.1,169.69
2026-06-21 19:20:00,7126.86,115.0
2026-06-21 19:25:00,7061.67,177.12
2026-06-21 19:30:00,7091.77,135.89
2026-06-21 19:35:00,7123.68,109.98
2026-06-21 19:40:00,7091.65,115.0
2026-06-21 19:45:00,6981.65,110.81
2026-06-21 19:50:00,7081.42,115.0
2026-06-21 19:55:00,6981.26,115.0
2026-06-21 20:00:00,7023.23,168.66
2026-06-21 20:05:00,6883.23,131.73
2026-06-21 20:10:00,6915.46,107.5
2026-06-21 20:15:00,6862.55,121.35
2026-06-21 20:20:00,6925.34,136.72
2026-06-21 20:25:00,6907.25,151.23
2026-06-21 20:30:00,6879.55,139.88
2026-06-21 20:35:00,6890.34,127.97
2026-06-21 20:40:00,6876.11,129.9
2026-06-21 20:45:00,6828.94,137.2
2026-06-21 20:50:00,6728.94,94.22
2026-06-21 20:55:00,6738.21,112.47
2026-06-21 21:00:00,6742.08,120.7
2026-06-21 21:05:00,6610.57,110.5
2026-06-21 21:10:00,6710.5,117.07
2026-06-21 21:15:00,6685.33,110.5
2026-06-21 21:20:00,6638.25,110.5
2026-06-21 21:25:00,6603.26,110.5
2026-06-21 21:30:00,6513.69,110.5
2026-06-21 21:35:00,6462.87,110.5
2026-06-21 21:40:00,6522.62,114.16
2026-06-21 21:45:00,6493.1,114.32
2026-06-21 21:50:00,6401.96,110.5
2026-06-21 21:55:00,6308.26,86.3
2026-06-21 22:00:00,6329.64,110.5
2026-06-21 22:05:00,6222.86,91.35
2026-06-21 22:10:00,6127.75,110.67
2026-06-21 22:15:00,6094.14,104.62
2026-06-21 22:20:00,6127.71,108.08
2026-06-21 22:25:00,6088.8,97.81
2026-06-21 22:30:00,6054.25,106.81
2026-06-21 22:35:00,6034.73,89.37
2026-06-21 22:40:00,5991.14,106.77
2026-06-21 22:45:00,5944.82,95.91
2026-06-21 22:50:00,5895.58,110.5
2026-06-21 22:55:00,5816.41,105.8
2026-06-21 23:00:00,5850.23,108.08
2026-06-21 23:05:00,5785.24,108.13
2026-06-21 23:10:00,5857.17,119.47
2026-06-21 23:15:00,5986.02,114.78
2026-06-21 23:20:00,5965.5,125.54
2026-06-21 23:25:00,5939.27,125.54
2026-06-21 23:30:00,5822.34,125.54
2026-06-21 23:35:00,5807.34,103.98
2026-06-21 23:40:00,5769.91,111.73
2026-06-21 23:45:00,5812.23,113.64
2026-06-21 23:50:00,5680.16,102.96
2026-06-21 23:55:00,5653.09,103.47
2026-06-22 00:00:00,5637.96,103.25
2026-06-22 00:05:00,5641.85,94.7
2026-06-22 00:10:00,5698.12,108.78
2026-06-22 00:15:00,5713.36,109.73
2026-06-22 00:20:00,5590.12,108.25
2026-06-22 00:25:00,5639.45,98.43
2026-06-22 00:30:00,5617.48,93.95
2026-06-22 00:35:00,5597.74,99.96
2026-06-22 00:40:00,5466.1,85.59
2026-06-22 00:45:00,5471.32,98.11
2026-06-22 00:50:00,5416.17,95.37
2026-06-22 00:55:00,5405.47,88.28
2026-06-22 01:00:00,5409.41,80.5
2026-06-22 01:05:00,5423.44,96.78
2026-06-22 01:10:00,5408.87,94.0
2026-06-22 01:15:00,5380.45,92.12
2026-06-22 01:20:00,5356.6,85.97
2026-06-22 01:25:00,5342.53,84.88
2026-06-22 01:30:00,5304.73,94.09
2026-06-22 01:35:00,5215.24,80.5
2026-06-22 01:40:00,5247.91,94.65
2026-06-22 01:45:00,5190.48,83.72
2026-06-22 01:50:00,5177.29,88.86
2026-06-22 01:55:00,5136.23,91.73
2026-06-22 02:00:00,5104.04,93.03
2026-06-22 02:05:00,5124.14,105.42
2026-06-22 02:10:00,5107.03,96.64
2026-06-22 02:15:00,5018.35,87.36
2026-06-22 02:20:00,5087.92,102.12
2026-06-22 02:25:00,4975.26,90.1
2026-06-22 02:30:00,5046.49,87.95
2026-06-22 02:35:00,4966.19,93.15
2026-06-22 02:40:00,5007.21,103.73
2026-06-22 02:45:00,5032.55,99.51
2026-06-22 02:50:00,5024.55,97.34
2026-06-22 02:55:00,5003.82,104.21
2026-06-22 03:00:00,4912.37,96.62
2026-06-22 03:05:00,4914.01,86.43
2026-06-22 03:10:00,4994.69,105.23
2026-06-22 03:15:00,4978.58,105.42
2026-06-22 03:20:00,4954.02,100.3
2026-06-22 03:25:00,4977.39,99.05
2026-06-22 03:30:00,4966.19,105.61
2026-06-22 03:35:00,4957.65,105.11
2026-06-22 03:40:00,4889.15,106.86
2026-06-22 03:45:00,4942.45,99.53
2026-06-22 03:50:00,4933.44,86.33
2026-06-22 03:55:00,4970.63,99.33
2026-06-22 04:00:00,4933.64,88.49
2026-06-22 04:05:00,4902.27,91.91
2026-06-22 04:10:00,5018.11,101.84
2026-06-22 04:15:00,5019.78,97.91
2026-06-22 04:20:00,5013.01,93.06
2026-06-22 04:25:00,4993.09,110.5
2026-06-22 04:30:00,4985.26,90.96
2026-06-22 04:35:00,5060.55,96.48
2026-06-22 04:40:00,5085.79,97.15
2026-06-22 04:45:00,5095.08,97.23
2026-06-22 04:50:00,5110.56,96.05
2026-06-22 04:55:00,5154.11,110.5
2026-06-22 05:00:00,5167.94,96.04
2026-06-22 05:05:00,5218.86,97.28
2026-06-22 05:10:00,5243.55,95.99
2026-06-22 05:15:00,5378.2,100.42
2026-06-22 05:20:00,5330.21,98.91
2026-06-22 05:25:00,5400.79,110.5
2026-06-22 05:30:00,5483.09,109.19
2026-06-22 05:35:00,5455.91,98.93
2026-06-22 05:40:00,5611.98,110.5
2026-06-22 05:45:00,5673.35,110.5
2026-06-22 05:50:00,5715.49,101.04
2026-06-22 05:55:00,5717.86,110.55
2026-06-22 06:00:00,5805.96,110.5
2026-06-22 06:05:00,5850.06,102.0
2026-06-22 06:10:00,6104.88,114.87
2026-06-22 06:15:00,6193.57,118.39
2026-06-22 06:20:00,6227.21,120.58
2026-06-22 06:25:00,6383.87,146.23
2026-06-22 06:30:00,6473.47,159.27
2026-06-22 06:35:00,6563.66,123.6
2026-06-22 06:40:00,6722.52,180.49
2026-06-22 06:45:00,6745.63,189.92
2026-06-22 06:50:00,6830.8,289.68
2026-06-22 06:55:00,6902.87,191.4
2026-06-22 07:00:00,7032.51,191.4
2026-06-22 07:05:00,7165.87,229.69
2026-06-22 07:10:00,7248.02,229.69
2026-06-22 07:15:00,7455.85,191.4
2026-06-22 07:20:00,7584.38,189.69
2026-06-22 07:25:00,7647.02,189.95
2026-06-22 07:30:00,7746.69,191.4
2026-06-22 07:35:00,7702.36,229.69
2026-06-22 07:40:00,7498.51,189.69
2026-06-22 07:45:00,7645.55,200.0
2026-06-22 07:50:00,7706.48,289.68
2026-06-22 07:55:00,7665.03,229.69
2026-06-22 08:00:00,7679.49,289.68
2026-06-22 08:05:00,7675.25,191.4
2026-06-22 08:10:00,7713.36,297.69
2026-06-22 08:15:00,7718.92,289.68
2026-06-22 08:20:00,7823.24,289.68
2026-06-22 08:25:00,7737.01,229.69
2026-06-22 08:30:00,7708.96,229.69
2026-06-22 08:35:00,7936.37,299.45
2026-06-22 08:40:00,7866.74,297.69
2026-06-22 08:45:00,7878.2,297.69
2026-06-22 08:50:00,7831.25,297.69
2026-06-22 08:55:00,7814.39,297.69
2026-06-22 09:00:00,7839.7,297.69
2026-06-22 09:05:00,7684.72,293.19
2026-06-22 09:10:00,7779.15,291.88
2026-06-22 09:15:00,7755.8,274.47
2026-06-22 09:20:00,7746.51,282.99
2026-06-22 09:25:00,7648.93,229.69
2026-06-22 09:30:00,7643.89,255.66
2026-06-22 09:35:00,7567.83,289.68
2026-06-22 09:40:00,7490.06,283.13
2026-06-22 09:45:00,7426.34,241.96
2026-06-22 09:50:00,7492.15,229.69
2026-06-22 09:55:00,7396.4,189.69
2026-06-22 10:00:00,7316.28,167.25
2026-06-22 10:05:00,7305.32,288.85
2026-06-22 10:10:00,7244.86,297.69
2026-06-22 10:15:00,7156.17,296.67
2026-06-22 10:20:00,7112.98,290.21
2026-06-22 10:25:00,7049.45,239.99
2026-06-22 10:30:00,6980.78,229.69
2026-06-22 10:35:00,6908.81,209.93
2026-06-22 10:40:00,6909.83,259.98
2026-06-22 10:45:00,6863.93,251.05
2026-06-22 10:50:00,6783.22,193.13
2026-06-22 10:55:00,6736.41,209.3
2026-06-22 11:00:00,6688.09,258.32
2026-06-22 11:05:00,6632.58,183.58
2026-06-22 11:10:00,6546.18,198.12
2026-06-22 11:15:00,6568.47,208.56
2026-06-22 11:20:00,6609.9,241.96
2026-06-22 11:25:00,6630.81,249.18
2026-06-22 11:30:00,6606.24,241.96
2026-06-22 11:35:00,6527.5,292.4
2026-06-22 11:40:00,6600.38,195.75
2026-06-22 11:45:00,6554.92,259.98
2026-06-22 11:50:00,6673.66,292.4
2026-06-22 11:55:00,6702.54,291.97
2026-06-22 12:00:00,6729.11,298.0
2026-06-22 12:05:00,6561.35,254.11
2026-06-22 12:10:00,6689.87,298.0
2026-06-22 12:15:00,6632.83,301.2
2026-06-22 12:20:00,6593.98,301.2
2026-06-22 12:25:00,6635.08,307.72
2026-06-22 12:30:00,6629.35,301.2
2026-06-22 12:35:00,6599.3,293.91
2026-06-22 12:40:00,6524.23,226.87
2026-06-22 12:45:00,6476.63,279.84
2026-06-22 12:50:00,6468.32,181.67
2026-06-22 12:55:00,6462.56,191.34
2026-06-22 13:00:00,6338.6,181.67
2026-06-22 13:05:00,6438.43,276.89
2026-06-22 13:10:00,6406.76,272.92
2026-06-22 13:15:00,6309.06,181.67
2026-06-22 13:20:00,6339.31,280.35
2026-06-22 13:25:00,6305.05,276.19
2026-06-22 13:30:00,6281.7,277.38
2026-06-22 13:35:00,6132.17,181.67
2026-06-22 13:40:00,6137.31,181.67
2026-06-22 13:45:00,6098.58,181.67
2026-06-22 13:50:00,6192.08,181.67
2026-06-22 13:55:00,6138.73,181.47
2026-06-22 14:00:00,6076.41,180.67
2026-06-22 14:05:00,6111.84,181.67
2026-06-22 14:10:00,6025.46,183.35
2026-06-22 14:15:00,6059.04,180.67
2026-06-22 14:20:00,6055.21,181.67
2026-06-22 14:25:00,5955.38,170.11
2026-06-22 14:30:00,6014.39,200.0
2026-06-22 14:35:00,5997.83,241.96
2026-06-22 14:40:00,6118.33,241.96
2026-06-22 14:45:00,6153.77,300.29
2026-06-22 14:50:00,6251.39,300.29
2026-06-22 14:55:00,6288.37,299.89
2026-06-22 15:00:00,6310.35,300.29
2026-06-22 15:05:00,6370.38,181.67
2026-06-22 15:10:00,6405.95,181.67
2026-06-22 15:15:00,6421.56,292.4
2026-06-22 15:20:00,6474.35,301.2
2026-06-22 15:25:00,6375.04,299.89
2026-06-22 15:30:00,6429.38,300.29
2026-06-22 15:35:00,6546.68,241.96
2026-06-22 15:40:00,6570.51,292.4
2026-06-22 15:45:00,6606.27,301.2
2026-06-22 15:50:00,6629.07,301.2
2026-06-22 15:55:00,6719.18,301.2
2026-06-22 16:00:00,6825.08,449.96
2026-06-22 16:05:00,6862.9,299.45
2026-06-22 16:10:00,6956.13,292.4
2026-06-22 16:15:00,6899.81,180.67
2026-06-22 16:20:00,7024.72,266.96
2026-06-22 16:25:00,7140.78,298.0
2026-06-22 16:30:00,7209.7,298.0
2026-06-22 16:35:00,7220.47,189.68
2026-06-22 16:40:00,7413.11,191.4
2026-06-22 16:45:00,7498.35,191.4
2026-06-22 16:50:00,7565.04,191.4
2026-06-22 16:55:00,7663.67,300.72
2026-06-22 17:00:00,7559.32,259.58
2026-06-22 17:05:00,7660.84,191.4
2026-06-22 17:10:00,7787.66,284.53
2026-06-22 17:15:00,7764.3,297.69
2026-06-22 17:20:00,7807.33,250.89
2026-06-22 17:25:00,7978.25,284.12
2026-06-22 17:30:00,8046.83,284.12
2026-06-22 17:35:00,8085.69,191.4
2026-06-22 17:40:00,8225.53,276.69
2026-06-22 17:45:00,8130.7,191.4
2026-06-22 17:50:00,8285.15,284.12
2026-06-22 17:55:00,8299.38,284.12
2026-06-22 18:00:00,8268.59,229.69
2026-06-22 18:05:00,8332.05,229.69
2026-06-22 18:10:00,8280.1,191.4
2026-06-22 18:15:00,8320.05,191.4
2026-06-22 18:20:00,8233.81,189.69
2026-06-22 18:25:00,8267.97,229.69
2026-06-22 18:30:00,8267.66,284.12
2026-06-22 18:35:00,8324.35,284.12
2026-06-22 18:40:00,8205.6,191.4
2026-06-22 18:45:00,8290.59,229.69
2026-06-22 18:50:00,8254.33,191.4
2026-06-22 18:55:00,8281.81,189.69
2026-06-22 19:00:00,8189.8,189.69
2026-06-22 19:05:00,8210.63,189.69
2026-06-22 19:10:00,8062.76,135.8
2026-06-22 19:15:00,8059.84,191.4
2026-06-22 19:20:00,8104.54,229.69
2026-06-22 19:25:00,8108.1,191.4
2026-06-22 19:30:00,8041.91,189.68
2026-06-22 19:35:00,8033.06,191.4
2026-06-22 19:40:00,8002.83,189.69
2026-06-22 19:45:00,7977.0,189.69
2026-06-22 19:50:00,7858.54,148.58
2026-06-22 19:55:00,7815.02,133.31
2026-06-22 20:00:00,7885.68,151.33
2026-06-22 20:05:00,7841.65,133.57
2026-06-22 20:10:00,7753.02,123.63
2026-06-22 20:15:00,7737.6,115.71
2026-06-22 20:20:00,7740.29,134.21
2026-06-22 20:25:00,7627.94,123.24
2026-06-22 20:30:00,7597.12,116.04
2026-06-22 20:35:00,7531.06,110.81
2026-06-22 20:40:00,7518.06,150.33
2026-06-22 20:45:00,7489.59,155.09
2026-06-22 20:50:00,7484.35,154.17
2026-06-22 20:55:00,7424.04,151.62
2026-06-22 21:00:00,7434.8,151.1
2026-06-22 21:05:00,7289.74,150.32
2026-06-22 21:10:00,7263.7,149.96
2026-06-22 21:15:00,7200.63,137.96
2026-06-22 21:20:00,7223.37,149.76
2026-06-22 21:25:00,7191.73,149.5
2026-06-22 21:30:00,7136.23,132.7
2026-06-22 21:35:00,7107.53,120.59
2026-06-22 21:40:00,7012.12,132.91
2026-06-22 21:45:00,7006.0,133.23
2026-06-22 21:50:00,6859.45,123.24
2026-06-22 21:55:00,6749.81,94.45
2026-06-22 22:00:00,6760.65,96.03
2026-06-22 22:05:00,6708.88,113.29
2026-06-22 22:10:00,6632.71,110.5
2026-06-22 22:15:00,6638.87,110.5
2026-06-22 22:20:00,6534.29,106.98
2026-06-22 22:25:00,6486.78,114.67
2026-06-22 22:30:00,6368.14,95.45
2026-06-22 22:35:00,6284.81,93.7
2026-06-22 22:40:00,6329.0,110.5
2026-06-22 22:45:00,6213.71,110.5
2026-06-22 22:50:00,6257.96,110.5
2026-06-22 22:55:00,6171.88,89.32
2026-06-22 23:00:00,6146.98,115.43
2026-06-22 23:05:00,6111.53,90.67
2026-06-22 23:10:00,6198.08,120.5
2026-06-22 23:15:00,6228.13,98.74
2026-06-22 23:20:00,6180.39,89.25
2026-06-22 23:25:00,6192.16,91.19
2026-06-22 23:30:00,6200.1,115.73
2026-06-22 23:35:00,6114.27,92.53
2026-06-22 23:40:00,6061.43,84.35
2026-06-22 23:45:00,6001.14,84.7
2026-06-22 23:50:00,5988.84,98.07
2026-06-22 23:55:00,5867.94,90.0
2026-06-23 00:00:00,5830.89,87.91
2026-06-23 00:05:00,5918.46,92.37
2026-06-23 00:10:00,5891.19,93.5
2026-06-23 00:15:00,5886.23,95.37
2026-06-23 00:20:00,5843.03,93.51
2026-06-23 00:25:00,5812.56,90.49
2026-06-23 00:30:00,5793.69,93.0
2026-06-23 00:35:00,5688.53,92.48
2026-06-23 00:40:00,5673.98,101.19
2026-06-23 00:45:00,5662.5,90.11
2026-06-23 00:50:00,5682.66,92.7
2026-06-23 00:55:00,5582.54,100.75
2026-06-23 01:00:00,5598.07,91.83
2026-06-23 01:05:00,5601.82,90.01
2026-06-23 01:10:00,5546.2,92.04
2026-06-23 01:15:00,5468.73,87.51
2026-06-23 01:20:00,5426.43,90.0
2026-06-23 01:25:00,5465.32,91.35
2026-06-23 01:30:00,5360.69,82.95
2026-06-23 01:35:00,5360.14,91.15
2026-06-23 01:40:00,5397.3,91.94
2026-06-23 01:45:00,5295.12,84.58
2026-06-23 01:50:00,5275.69,82.97
2026-06-23 01:55:00,5243.58,90.0
2026-06-23 02:00:00,5284.81,86.46
2026-06-23 02:05:00,5239.98,90.66
2026-06-23 02:10:00,5234.31,91.15
2026-06-23 02:15:00,5243.46,89.81
2026-06-23 02:20:00,5200.67,80.5
2026-06-23 02:25:00,5126.71,89.74
2026-06-23 02:30:00,5115.09,88.97
2026-06-23 02:35:00,5168.92,79.05
2026-06-23 02:40:00,5163.31,90.0
2026-06-23 02:45:00,5137.75,89.85
2026-06-23 02:50:00,5101.95,82.61
2026-06-23 02:55:00,5082.15,79.4
2026-06-23 03:00:00,5077.24,89.23
2026-06-23 03:05:00,4990.52,82.69
2026-06-23 03:10:00,5049.12,87.15
2026-06-23 03:15:00,4974.08,80.99
2026-06-23 03:20:00,4977.0,90.0
2026-06-23 03:25:00,4952.64,81.51
2026-06-23 03:30:00,4958.93,78.05
2026-06-23 03:35:00,4943.13,83.4
2026-06-23 03:40:00,5019.29,80.5
2026-06-23 03:45:00,5035.87,90.0
2026-06-23 03:50:00,4990.16,82.47
2026-06-23 03:55:00,5026.72,86.79
2026-06-23 04:00:00,5035.5,90.0
2026-06-23 04:05:00,5072.96,83.26
2026-06-23 04:10:00,5102.21,88.42
2026-06-23 04:15:00,5098.28,84.51
2026-06-23 04:20:00,5022.12,89.01
2026-06-23 04:25:00,5105.62,75.98
2026-06-23 04:30:00,5111.19,79.55
2026-06-23 04:35:00,5076.77,78.12
2026-06-23 04:40:00,5138.71,100.13
2026-06-23 04:45:00,5187.7,88.65
2026-06-23 04:50:00,5235.92,100.05
2026-06-23 04:55:00,5240.19,88.62
